R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R48*;S30 -> S38 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;2.858523e+10;0
R49;S39 + S138 -> S82;C6H6N9O8 + NO2 -> C6H6N10O10;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=CN2N([O])[O])[O],[O]N=O:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];7.527500e+11;3.188900e+10;3.586980e+12;1
R49*;S82 -> S39 + S138;C6H6N10O10 -> C6H6N9O8 + NO2;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=CN2N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;9.361663e+11;0
R50;S40 -> S42;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];2.500000e+12;1.059083e+11;1.191292e+13;1
R50*;S42 -> S40;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.461333e+11;0
R51;S40 -> S122;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O];2.500000e+12;1.059083e+11;1.191292e+13;1
R51*;S122 -> S40;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;6.642422e+10;0
R52;S41 -> S111;C4H4N8O8 -> C4H4N8O8;[O]N(/N=C/[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R52*;S111 -> S41;C4H4N8O8 -> C4H4N8O8;[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;6.808482e+11;0
R53;S42 -> S43 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O;4.878049e+10;2.066504e+09;2.324472e+11;1
R53*;S43 + S138 -> S42;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O:[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;5.819452e+11;0
R54;S42 -> S95;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];4.878049e+10;2.066504e+09;2.324472e+11;1
R54*;S95 -> S42;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;8.810977e+11;0
R55;S43 + S138 -> S40;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O:[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];1.942581e+11;8.229419e+09;9.256724e+11;1
R55*;S40 -> S43 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;7.489331e+12;0
R56;S43 + S138 -> S103 + S112;C6H6N11O10 + NO2 -> C2H2N4O4 + C4H4N8O8;[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O];1.942581e+11;8.229419e+09;9.256724e+11;1
R56*;S103 + S112 -> S43 + S138;C2H2N4O4 + C4H4N8O8 -> C6H6N11O10 + NO2;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O]:[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;2.577186e+10;0
R57;S45 + S103 -> S24;C4H4N8O8 + C2H2N4O4 -> C6H6N12O12;[O]N(/N=C/[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N(/N=C/[C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O];1.672778e+11;7.086444e+09;7.971068e+11;1
R57*;S24 -> S45 + S103;C6H6N12O12 -> C4H4N8O8 + C2H2N4O4;[O]N(/N=C/[C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O]:[O]N(/N=C/[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];0.000000e+00;0.000000e+00;7.883506e+11;0
R58;S46 -> S15 + S138;C6H6N11O10 -> C6H6N10O8 + NO2;[O]N(/N=C\[C@H](N(N([O])[O])/C=C/[N]N([O])[O])N(N([O])[O])/C=C\N=N\N([O])[O])[O]:[N]/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N(C=CN1N([O])[O])N([O])[O],[O]N=O;5.000000e+11;2.118167e+10;2.382584e+12;1
R58*;S15 + S138 -> S46;C6H6N10O8 + NO2 -> C6H6N11O10;[N]/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N(C=CN1N([O])[O])N([O])[O],[O]N=O:[O]N(/N=C\[C@H](N(N([O])[O])/C=C/[N]N([O])[O])N(N([O])[O])/C=C\N=N\N([O])[O])[O];0.000000e+00;0.000000e+00;7.602318e+09;0
R59;S47 -> S51;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H](N(N([O])[O])[CH][C@H]1N([N]C=CN1N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\[N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R59*;S51 -> S47;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\[N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H](N(N([O])[O])[CH][C@H]1N([N]C=CN1N([O])[O])N([O])[O])[N]N([O])[O])[O];0.000000e+00;0.000000e+00;3.120554e+11;0
R60;S49 -> S35;C13H11N15O18 -> C13H11N15O18;[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R60*;S35 -> S49;C13H11N15O18 -> C13H11N15O18;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])[O];0.000000e+00;0.000000e+00;5.991465e+12;0
R61;S50 -> S48;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(/N=C\[C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O];5.000000e+11;2.118167e+10;2.382584e+12;1
R61*;S48 -> S50;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O]:[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];0.000000e+00;0.000000e+00;1.069904e+12;0
R62;S50 -> S103 + S111;C6H6N12O12 -> C2H2N4O4 + C4H4N8O8;[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O];5.000000e+11;2.118167e+10;2.382584e+12;1
R62*;S103 + S111 -> S50;C2H2N4O4 + C4H4N8O8 -> C6H6N12O12;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O]:[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];0.000000e+00;0.000000e+00;4.295309e+10;0
R63;S51 -> S46;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\[N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H](N(N([O])[O])/C=C/[N]N([O])[O])N(N([O])[O])/C=C\N=N\N([O])[O])[O];2.083333e+11;3.161464e+10;6.667940e+11;2
R63*;S46 -> S51;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H](N(N([O])[O])/C=C/[N]N([O])[O])N(N([O])[O])/C=C\N=N\N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\[N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])[O];5.000000e+11;2.118167e+10;2.382584e+12;1
R64;S52 -> S53;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]([CH]N1N([O])[O])N(N([O])[O])/C=C(\[N]N([O])[O])/NN([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R64*;S53 -> S52;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]([CH]N1N([O])[O])N(N([O])[O])/C=C(\[N]N([O])[O])/NN([O])[O])[O];0.000000e+00;0.000000e+00;2.252430e+11;0
R65;S53 -> S60 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O],[O]N=O;7.518797e+10;3.185213e+09;3.582833e+11;1
R65*;S60 + S138 -> S53;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O],[O]N=O:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;4.748697e+09;0
R66;S53 -> S85;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];7.518797e+10;3.185213e+09;3.582833e+11;1
R66*;S85 -> S53;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;9.663652e+11;0
R67;S55 + S138 -> S71;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O:[O]N(N([C@H]([N]N([O])[O])/C=N/N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])[O];1.022584e+09;4.332009e+07;4.872787e+09;1
R67*;S71 -> S55 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(N([C@H]([N]N([O])[O])/C=N/N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;2.995732e+13;0
R68;S55 + S138 -> S130;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O:[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O];1.022584e+09;4.332009e+07;4.872787e+09;1
R68*;S130 -> S55 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;1.709893e+10;0
R69;S56 -> S58 + S121;C12H12N24O24 -> C6H6N12O12 + C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H]([CH]N2N([O])[O])N(N([O])[O])ON(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O];3.333333e+12;1.412111e+11;1.588389e+13;1
R69*;S58 + S121 -> S56;C6H6N12O12 + C6H6N12O12 -> C12H12N24O24;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H]([CH]N2N([O])[O])N(N([O])[O])ON(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O];0.000000e+00;0.000000e+00;8.089821e+10;0
R70;S57 -> S81;C6H6N12O13 -> C6H6N12O13;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R70*;S81 -> S57;C6H6N12O13 -> C6H6N12O13;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.328591e+12;0
R71;S58 + S78 -> S132;C6H6N12O12 + C6H6N12O12 -> C12H12N24O24;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(N([O])[O])ON(N1[C@H]3[C@H]4N([C@H](N3N([O])[O])[C@H]3N([C@H]1[C@H](N4N([O])[O])N3N([O])[O])N([O])[O])N([O])[O])[O])N(C=CN2N([O])[O])N([O])[O])[O];1.249559e+08;5.293549e+06;5.954359e+08;1
R71*;S132 -> S58 + S78;C12H12N24O24 -> C6H6N12O12 + C6H6N12O12;[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(N([O])[O])ON(N1[C@H]3[C@H]4N([C@H](N3N([O])[O])[C@H]3N([C@H]1[C@H](N4N([O])[O])N3N([O])[O])N([O])[O])N([O])[O])[O])N(C=CN2N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R72;S58 + S121 -> S28;C6H6N12O12 + C6H6N12O12 -> C12H12N24O24;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])N(N([O])[O])/C=C/[N]N(ON([C@H]1[CH]N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O])[O])[O];2.700448e+10;1.144000e+09;1.286809e+11;1
R72*;S28 -> S58 + S121;C12H12N24O24 -> C6H6N12O12 + C6H6N12O12;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])N(N([O])[O])/C=C/[N]N(ON([C@H]1[CH]N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O];0.000000e+00;0.000000e+00;4.992887e+12;0
R73;S58 -> S27;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];3.640777e+10;8.646855e+09;9.645990e+10;3
R73*;S27 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];8.333333e+11;1.264586e+11;2.667176e+12;2
R74;S58 -> S40;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];1.213592e+10;5.141181e+08;5.782971e+10;1
R74*;S40 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;7.489331e+12;0
R75;S58 -> S55 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O;2.427184e+10;3.683259e+09;7.768473e+10;2
R75*;S55 + S138 -> S58;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O],[O]N=O:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.063389e+09;0
R76;S58 -> S59;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N1N([O])ON([C@H]1[CH]N2N([O])[O])N([O])[O])[O];1.213592e+10;5.141181e+08;5.782971e+10;1
R76*;S59 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N1N([O])ON([C@H]1[CH]N2N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R77;S58 -> S118;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];1.213592e+10;5.141181e+08;5.782971e+10;1
