# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	
297000        309         15	 191	 1	 1	 79	 3	 7	 1	 1	 10	 6	 4	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
298000        309         13	 192	 78	 3	 8	 1	 5	 1	 10	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
299000        309         13	 192	 78	 3	 8	 1	 5	 1	 10	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
300000        309         13	 192	 78	 3	 8	 1	 5	 1	 10	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
301000        309         13	 192	 78	 3	 8	 1	 5	 1	 10	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
302000        310         13	 192	 77	 3	 8	 1	 5	 1	 11	 7	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
303000        311         16	 191	 1	 1	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
304000        311         14	 192	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
305000        310         14	 192	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
306000        311         16	 191	 1	 1	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
307000        312         14	 192	 76	 3	 8	 1	 4	 1	 13	 8	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
308000        312         16	 191	 1	 1	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N10O8	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
309000        311         15	 192	 78	 3	 8	 1	 4	 1	 12	 1	 5	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
310000        311         16	 191	 1	 1	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
311000        311         14	 192	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N11O10	NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H10C10N17O16	
312000        310         14	 192	 7	 12	 76	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
313000        310         14	 192	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N12O13	H6C6N12O11	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N9O7	H4C4N5O4	
314000        310         15	 192	 76	 3	 8	 1	 4	 1	 11	 1	 2	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N12O11	O	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N9O7	H4C4N5O4	
315000        312         17	 191	 1	 1	 77	 3	 8	 1	 4	 1	 11	 2	 1	 6	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
316000        311         14	 192	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
317000        311         16	 191	 1	 1	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H12C12N23O22	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
318000        310         15	 192	 76	 6	 12	 3	 8	 1	 4	 1	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H12C12N23O22	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
319000        311         15	 192	 75	 3	 8	 1	 4	 1	 13	 1	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N3O5	H5C7N3O7	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
320000        311         16	 190	 1	 1	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
321000        310         14	 192	 78	 3	 8	 1	 4	 1	 11	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H12C12N23O22	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
322000        311         17	 191	 1	 1	 76	 3	 8	 1	 4	 1	 12	 1	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
323000        311         15	 191	 1	 12	 78	 3	 8	 1	 4	 1	 6	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
324000        311         14	 192	 77	 3	 8	 1	 4	 1	 12	 7	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N8O8	H6C6N9O7	H4C4N5O4	
325000        314         17	 191	 1	 1	 75	 8	 13	 3	 8	 1	 4	 1	 3	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H6C6N13O13	H6C6N9O8	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N23O22	H6C6N9O7	H4C4N5O4	
326000        313         17	 192	 72	 9	 15	 3	 8	 1	 3	 1	 1	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H5C6N12O12	H	H6C6N9O7	H4C4N5O4	
327000        313         16	 192	 75	 3	 8	 1	 4	 1	 13	 8	 2	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
328000        312         14	 192	 76	 3	 8	 1	 4	 1	 13	 8	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
329000        314         16	 191	 1	 1	 75	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N5O2	H6C6N12O11	H6C6N9O7	H4C4N5O4	
330000        313         14	 192	 76	 3	 8	 1	 4	 1	 14	 8	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H12C12N23O22	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
331000        311         15	 192	 75	 3	 8	 1	 4	 1	 13	 7	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O10	NO2	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
332000        314         14	 192	 74	 3	 8	 1	 10	 15	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N10O8	H6C6N9O7	H4C4N5O4	
333000        313         15	 192	 76	 3	 8	 1	 4	 1	 14	 7	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
334000        313         14	 192	 75	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
335000        313         16	 191	 1	 1	 76	 3	 8	 1	 4	 1	 13	 8	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
336000        313         16	 191	 1	 1	 76	 3	 8	 1	 4	 1	 13	 8	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
337000        313         14	 192	 75	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O10	NO2	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
338000        314         14	 192	 74	 3	 8	 1	 10	 15	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
339000        313         14	 192	 75	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O10	NO2	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
340000        314         14	 192	 74	 3	 8	 1	 10	 15	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
341000        313         14	 192	 75	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H12C12N24O23	H6C6N9O7	H4C4N5O4	
342000        312         14	 192	 74	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H12C12N24O23	H6C6N9O7	H4C4N5O4	
343000        312         14	 192	 74	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H12C12N24O23	H6C6N9O7	H4C4N5O4	
344000        312         14	 192	 74	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H12C12N24O23	H6C6N9O7	H4C4N5O4	
345000        312         14	 192	 74	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H12C12N24O23	H6C6N9O7	H4C4N5O4	
346000        312         14	 192	 74	 3	 8	 1	 4	 1	 14	 9	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H6C6N11O10	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N21O19	H6C6N9O7	H4C4N5O4	
347000        312         15	 192	 75	 3	 8	 1	 3	 1	 14	 8	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N21O19	H6C6N9O7	H4C4N5O4	
348000        314         15	 192	 73	 10	 16	 3	 8	 1	 3	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N21O19	H6C6N9O7	H4C4N5O4	
349000        313         15	 192	 74	 9	 15	 3	 8	 1	 3	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
350000        315         16	 191	 1	 1	 74	 10	 15	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
351000        314         14	 192	 74	 10	 15	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H6C6N12O13	H6C6N12O11	H2C2N4O4	H4C4N6O4	H6C6N10O8	H6C6N9O7	H4C4N5O4	
352000        316         16	 192	 72	 8	 17	 3	 8	 1	 4	 1	 1	 2	 2	 1	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
353000        315         16	 191	 1	 1	 74	 10	 15	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
354000        315         14	 192	 73	 11	 16	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
355000        315         16	 191	 1	 1	 74	 10	 15	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H5C5N10O10	HCN2O2	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H12C12N22O20	H4C4N5O4	
356000        315         17	 192	 72	 9	 16	 3	 8	 1	 4	 1	 1	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H6C6N13O14	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
357000        314         15	 192	 72	 11	 15	 3	 8	 1	 4	 1	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
358000        314         14	 192	 74	 10	 15	 3	 8	 1	 4	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	H6C6N13O14	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H2C2N4O4	H4C4N7O6	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
359000        316         16	 192	 71	 11	 1	 3	 8	 1	 4	 1	 16	 3	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N11O10	H6C6N13O14	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
360000        316         17	 191	 1	 1	 72	 10	 1	 3	 8	 1	 4	 1	 14	 5	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
361000        316         14	 192	 73	 10	 15	 3	 8	 1	 4	 1	 5	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
362000        316         14	 192	 73	 10	 15	 3	 8	 1	 4	 1	 5	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	H6C6N11O11	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
363000        316         17	 191	 1	 1	 73	 10	 1	 3	 8	 1	 3	 1	 14	 5	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N10O7	O	H6C6N12O13	H6C6N9O7	H4C4N5O4	
364000        318         17	 192	 71	 9	 16	 3	 8	 1	 4	 1	 5	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	H6C6N11O11	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H2C2N4O4	H6C6N10O8	H6C6N9O7	H4C4N6O4	H6C6N12O11	H12C12N24O24	H4C4N5O4	
365000        316         17	 192	 71	 9	 1	 3	 8	 1	 2	 1	 16	 5	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N24O24	H6C6N9O7	H4C4N5O4	
366000        316         17	 191	 1	 1	 71	 10	 15	 3	 8	 1	 4	 1	 5	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H12C12N24O24	H6C6N9O7	H4C4N5O4	
367000        316         17	 191	 1	 1	 71	 10	 15	 3	 8	 1	 4	 1	 5	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N10O8	O	H6C6N9O7	H4C4N5O4	
368000        318         16	 192	 72	 11	 16	 3	 8	 1	 3	 1	 5	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	H6C6N11O11	H6C6N10O10	N2O3	N2O	H6C6N10O9	H6C6N11O9	NO2	H2C2N4O4	H4C4N6O4	H6C6N12O11	H6C6N9O7	H4C4N5O4	
369000        315         15	 192	 73	 10	 1	 3	 8	 1	 3	 1	 14	 5	 1	 1	 1	 1	
