# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	
286000        802         72	 180	 3	 313	 1	 6	 1	 1	 1	 1	 3	 1	 1	 1	 24	 8	 8	 45	 5	 1	 1	 10	 10	 48	 2	 1	 1	 1	 1	 5	 1	 4	 13	 4	 1	 4	 10	 6	 3	 7	 7	 1	 1	 10	 1	 1	 5	 2	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 1	 4	 2	 3	 2	 1	 1	 3	 1	 1	 2	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H5C7N2O5	H3C2	H2C4N2O4	CNO2	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N6O6	H4C4N4O3	N2O	H4C4N3	H2C2N3O2	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N5O3	H5C4N5O2	HO	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	NO	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	HC2NO	H2C2N2	H5C6N7O4	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H4C4N3O2	H4C5N5O	H2C2N3O	HC2N3O	HNO	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H3C4N6O4	H	H3C4N3O	H3C3N3	H2C2N	HC2N2O	
287000        807         68	 182	 4	 319	 1	 6	 3	 1	 1	 1	 1	 1	 24	 8	 8	 41	 5	 1	 1	 10	 12	 52	 3	 1	 1	 1	 1	 7	 13	 4	 1	 4	 10	 3	 5	 7	 7	 2	 1	 10	 1	 1	 5	 2	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 1	 4	 3	 2	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H5C7N2O5	H4C4NO2	HC3N2O4	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N6O6	H4C4N4O3	N2O	H4C4N3	H2C2N3O2	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N5O3	H5C4N4	HO	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	NO	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	H2C2NO2	H2C2N2	H5C6N7O4	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	HC2N	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H4C4N3O2	H2C2N3O	H4C5N5O	HC2N2	HNO	H3C4N3	H	HC2N3O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	HC2N2O	
288000        812         69	 181	 5	 323	 1	 6	 3	 1	 1	 1	 1	 24	 8	 8	 42	 5	 1	 1	 10	 10	 48	 3	 1	 1	 1	 1	 6	 13	 4	 1	 4	 11	 3	 5	 7	 7	 2	 1	 12	 1	 2	 5	 2	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 5	 1	 1	 2	 2	 2	 2	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H2C3NO2	H2C4N2O4	HNO2	H4C6N3O6	HC	H5C7N2O5	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H3C4N4O3	H	N2O	H4C4N3	H2C2N3O2	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N5O3	H5C4N4	HO	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	H4C4N4O	NO3	H2C2N4O2	H2C2N	H2C2N2	HCN2	H4C4N5O2	HC2NO	H5C6N7O4	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H4C4N3O2	H2C2N3O	H4C5N5O	H3C2N	H3C4N3	HC2N2	HNO	HC2N3O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HC2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H3C4N4O	HC2N2O	
289000        819         70	 182	 4	 324	 1	 1	 6	 1	 1	 3	 1	 1	 24	 8	 8	 41	 5	 3	 2	 4	 10	 9	 50	 3	 1	 1	 1	 1	 7	 12	 5	 1	 11	 3	 5	 8	 2	 12	 7	 1	 1	 1	 1	 5	 2	 1	 1	 1	 1	 1	 1	 2	 3	 1	 5	 1	 1	 2	 1	 3	 2	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H3C4N2O4	H2C3NO2	H5C7N2O5	H5C7N4O8	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	HO	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	H3C4N4O	HC2NO2	H	H5C6N7O4	H2C2N2	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN3O	HC2N3O2	H4C4N3O2	H2C2N3O	H4C5N5O	HC2N2	HNO	HC2N3O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H4C4N6O4	H3C4N3O	CN2	H3C3N3	H2C2N	HC2N2O	
290000        820         70	 180	 4	 328	 1	 6	 2	 2	 3	 1	 1	 1	 28	 8	 8	 37	 5	 4	 1	 10	 55	 13	 3	 1	 1	 1	 1	 6	 12	 4	 1	 11	 2	 5	 7	 7	 1	 2	 1	 2	 1	 9	 1	 5	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 5	 1	 1	 3	 2	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H5C7N2O4	NO2	H4C7N3O6	HNO2	H4C4NO2	HC3N2O4	H5C7N2O5	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	HO	H3C4N4	H	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	H2C2N3O	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	H2C2NO2	H5C6N7O4	H2C2N2	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H4C4N3O2	H4C5N5O	HC2N4O2	HC2N2	HNO	HC2N3O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H3C3N2	H4C4N6O4	HCN2O	H3C4N3O	H3C3N3	H2C2N	H3C4N4O	HC2N2O	
291000        825         74	 182	 1	 1	 3	 330	 1	 6	 1	 1	 3	 1	 1	 32	 8	 8	 36	 5	 4	 1	 10	 55	 12	 2	 1	 1	 1	 1	 6	 1	 2	 12	 4	 1	 11	 5	 3	 5	 6	 7	 1	 1	 1	 8	 1	 5	 2	 1	 1	 1	 1	 1	 1	 1	 2	 2	 1	 1	 1	 1	 3	 2	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7N2O5	NO	H4C7N3O6	HNO2	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H3C4N4	H	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H4C4N4	H4C4N4O2	H2C2N4O3	H2C2N2O	HC2N2O2	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	H2C2NO2	H5C6N7O4	H2C2N2	H2C2N2O2	H4C4N2	H3C4N5O2	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H2C2N3O	H4C5N5O	H3C4N3	HC2N2	HNO	HC2N3O	H5C5N5O2	HCN2O	HN2O2	HCN3O2	H2C2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	H3C4N4O	HC2N2O	
292000        831         69	 180	 5	 334	 4	 12	 1	 6	 1	 8	 1	 1	 28	 9	 8	 37	 5	 4	 1	 10	 52	 11	 1	 4	 1	 1	 1	 1	 2	 12	 4	 1	 1	 3	 5	 7	 7	 1	 1	 1	 10	 1	 6	 2	 1	 1	 1	 1	 1	 1	 2	 2	 2	 5	 1	 2	 2	 3	 2	 3	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	HCN2O2	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	HC2N2O2	HN2O	H4C4N2	NO3	H2C2N4O2	HCN2	H4C4N5O2	H4C4N4O	HC2NO	H2C3N3O2	H2C2N2	H2C2N2O2	H3C4N5O2	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C4N5O3	H5C5N4	CN2	HC2N3O2	H2C2N3O	H4C5N5O	H3C4N3	H	HC2N2	HNO	HC2N3O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	H3C4N4O	HC2N2O	
293000        833         70	 182	 4	 335	 1	 6	 3	 1	 8	 1	 1	 31	 8	 8	 36	 5	 3	 1	 11	 52	 14	 3	 2	 1	 1	 1	 1	 10	 4	 1	 12	 1	 1	 7	 6	 8	 7	 1	 2	 1	 1	 10	 1	 2	 1	 1	 1	 1	 1	 1	 2	 2	 2	 5	 1	 1	 1	 1	 3	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H4C4NO2	HC3N2O4	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	HC2N2O2	H4C4N4O	NO3	H2C2N4O2	HCN2	H4C4N5O2	H2C2NO2	H5C6N7O4	H2C2N2	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H5C5N4	CN2	HC2N3O2	H2C2N3O	H	H4C5N5O	O	HC2N4O2	H3C4N3	HC2N2	HNO	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HC2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	HC2N2O	
294000        836         71	 179	 6	 335	 1	 6	 1	 1	 3	 1	 9	 1	 1	 28	 9	 8	 36	 5	 4	 1	 10	 54	 13	 3	 1	 1	 1	 1	 11	 4	 1	 14	 1	 3	 5	 6	 6	 2	 1	 1	 11	 1	 6	 2	 1	 1	 1	 1	 1	 2	 3	 2	 4	 4	 1	 1	 1	 1	 1	 3	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O3	NO2	O	H5C7N2O4	H4C7N3O6	HNO2	H4C4NO2	HC3N2O4	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	H2C2N5O4	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H4C4N4O2	H2C2N4O3	H2C2N2O	NO	HC2N2O2	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2NO	H4C6N6O3	HNO	H2C2N2	H2C2N2O2	H4C4N2	H2C4N5O2	H	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H5C5N4	CN2	HC2N4O3	H2C2N3O	H4C5N5O	HC2N2	HC2N3O	H3C4N4O2	H3C4N5O2	HC2N3O2	HN2O2	H5C5N5O2	HCN3O2	H2C2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	H3C4N4O	HC2N2O	
295000        843         72	 178	 1	 339	 3	 6	 1	 6	 1	 1	 3	 1	 10	 1	 1	 28	 9	 8	 33	 5	 4	 1	 10	 57	 14	 4	 1	 1	 1	 1	 11	 4	 1	 12	 1	 3	 5	 7	 5	 1	 1	 4	 10	 1	 6	 1	 4	 1	 1	 1	 1	 1	 1	 2	 4	 1	 6	 1	 1	 2	 1	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H5C7N2O5	H5C7N3O5	O	H4C7N3O5	HO	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N4O3	HNO	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H3C4N4	H	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H4C4N4	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	NO	HC2N2O2	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N3O2	H3C2N4O4	HC2NO	H4C6N6O3	H2C2N2	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	HCN3O2	H4C4N5O2	H5C5N4	CN2	H2C2N3O	H4C5N5O	HC2N2	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	H2C2N6O5	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	HC2N2O	
296000        843         70	 179	 5	 340	 1	 6	 3	 3	 3	 1	 10	 1	 29	 9	 8	 32	 5	 1	 5	 1	 10	 55	 15	 1	 2	 1	 1	 1	 1	 3	 10	 4	 1	 3	 13	 1	 3	 5	 6	 6	 3	 1	 1	 1	 11	 1	 6	 2	 1	 1	 1	 1	 1	 2	 1	 2	 3	 5	 1	 1	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H5C7N2O4	NO2	H3C2	H2C5N3O6	H4C7N3O6	HNO2	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N4O3	HNO	H4C4N4O3	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	NO	HC2N2O2	H2O	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N3O2	H2C2NO	H2C2N3	HC2NO	H4C6N6O3	H2C2N2	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	HCN3O2	H4C4N5O2	H5C5N4	CN2	H2C2N3O	H	H4C5N5O	O	HC2N2	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	HC2N4O4	HN2O	H4C4N6O4	H3C4N3O	H3C3N3	H2C2N	HC2N2O	H3C4N3	
297000        847         77	 177	 1	 1	 7	 341	 1	 1	 1	 6	 3	 1	 10	 1	 1	 29	 9	 8	 33	 5	 1	 5	 1	 10	 55	 14	 4	 1	 1	 1	 1	 10	 5	 1	 3	 13	 1	 1	 2	 5	 6	 5	 3	 1	 1	 1	 1	 10	 1	 6	 2	 1	 1	 1	 1	 1	 2	 1	 3	 4	 5	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H9C11N7O9	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N4O3	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N4O2	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	NO	HC2N2O2	H2O	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N3O2	HC2NO	H4C6N6O3	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H5C5N4	CN2	H2C2N3O	H	H4C5N5O	HC2N4O2	HC2N2	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HC2N4O4	HN2O	H4C4N6O4	H2C2N	N2O2	H3C4N3O	H2C2N3	H3C3N3	HC2N2O	
298000        848         72	 179	 6	 346	 1	 6	 1	 3	 1	 10	 1	 1	 29	 9	 7	 32	 5	 1	 5	 10	 53	 16	 4	 1	 1	 1	 1	 11	 9	 5	 1	 3	 14	 1	 1	 3	 5	 4	 6	 3	 1	 1	 1	 6	 2	 2	 1	 1	 1	 1	 1	 3	 4	 5	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H9C11N7O9	H5C7N2O5	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N4O3	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O3	O	NO	HC2N2O2	H2O	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N3O2	HC2NO	H4C6N6O3	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	HCN3O2	H4C4N5O2	H5C5N4	CN2	H2C2N5O4	H2C2N3O	H	H4C5N5O	HC2N2	HC2N3O	H3C4N5O2	H4C4N3O2	H2C2N4O	HN2O2	H5C5N5O2	HC2N4O4	HN2O	HCN2O2	H4C4N6O4	H3C3N2	H3C4N3O	H2C2N3	H2C2N	HC2N2O	
299000        856         74	 180	 5	 349	 1	 6	 1	 3	 1	 10	 1	 1	 35	 9	 7	 30	 5	 1	 5	 10	 55	 15	 4	 2	 1	 1	 1	 10	 9	 5	 1	 1	 1	 14	 1	 1	 3	 5	 5	 6	 2	 1	 1	 1	 6	 1	 2	 1	 1	 1	 1	 1	 1	 3	 4	 2	 5	 1	 1	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C6N3O6	HC	H4C7N3O6	HNO2	H9C11N7O9	H4C4NO2	HC3N2O4	H5C7N2O5	H5C7N4O8	H4C7N3O5	HO	H6C7N3O6	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N3O2	NO	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	HC2N2O2	H2O	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N2	H3C4N4	HC2NO	H4C6N5O	H2C2N2O2	H4C4N2	H3C4N4O	H	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H5C5N4	CN2	H2C2N3O	H4C5N5O	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HC2N4O4	HN2O	H4C4N6O4	H3C4N3O	H2C2N3	H2C2N	HC2N2O	
300000        860         75	 174	 7	 352	 1	 1	 1	 6	 1	 1	 1	 3	 1	 1	 10	 1	 1	 1	 33	 9	 7	 31	 5	 2	 15	 5	 10	 55	 16	 3	 2	 1	 1	 1	 9	 9	 5	 2	 3	 1	 1	 3	 5	 5	 6	 4	 1	 1	 1	 1	 6	 1	 3	 1	 1	 1	 1	 1	 1	 3	 4	 4	 1	 3	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H10C14N6O12	H4C7N3O6	HNO2	H9C11N7O9	H5C7N2O5	H5C7N3O7	H4C7N3O5	HO	H6C7N3O6	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N3O2	NO	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	H2C2N5O4	HC2N2O2	H2O	H4C4N4O	NO3	H2C2N4O2	HCN2	HC2N2	H3C4N4	HC2NO	H4C6N5O	H2C2N2O2	H4C4N2	O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H5C5N4	CN2	H2C2N6O6	H2C2N3O	H4C5N5O	HC2N3O	H3C4N5O2	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HC2N4O4	HN2O	H4C4N6O4	H3C4N3O	H2C2N3	H2C2N	HC2N2O	
301000        856         72	 173	 7	 352	 1	 1	 6	 1	 3	 1	 2	 11	 1	 1	 1	 33	 10	 7	 31	 5	 2	 15	 5	 9	 55	 16	 3	 2	 1	 1	 1	 10	 9	 5	 2	 2	 1	 1	 3	 5	 5	 7	 3	 2	 1	 1	 1	 6	 1	 1	 1	 1	 1	 1	 1	 3	 3	 1	 5	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H9C11N7O9	H5C7N2O5	H5C7N3O5	H4C4N3O	H5C7N4O8	H4C7N3O5	HO	H6C7N3O6	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N3O2	NO	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H2CN2	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	H3C3N2	H2C2N4O2	HC2N2O2	H2O	H4C4N4O	NO3	HN2	HCN2O2	HCN2	HC2N2	H3C4N4	HC2NO	H4C6N5O	H2C2N2O2	H4C4N2	H3C4N4O	H2C2N3O3	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H5C5N4	CN2	H2C2N5O5	H3C4N5O4	H	H2C2N3O	H4C5N5O	HC2N3O	H2C4N4O	H6C6N7O3	HN2O2	H5C5N5O2	HCN3O2	HN2O	H4C4N6O4	H2C2N5O4	H3C4N3O	H2C2N3	H2C2N	HC2N2O	
302000        865         76	 172	 8	 355	 2	 7	 1	 4	 2	 1	 1	 1	 10	 1	 1	 34	 10	 7	 31	 4	 3	 16	 6	 9	 54	 16	 3	 2	 1	 1	 1	 10	 8	 5	 2	 1	 5	 2	 1	 3	 5	 1	 1	 7	 3	 1	 1	 1	 1	 6	 1	 1	 1	 1	 1	 1	 1	 3	 3	 1	 1	 1	 5	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H8C11N7O9	H5C7N2O5	H4C5N2O4	HC2NO2	H6C7N2O4	H4C7N3O5	HO	H5C7N3O5	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N3O2	NO	HNO	H	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	HC2N4O3	HC2N2O2	H2O	H4C4N4O	NO3	HN2	HCN2	HC2N2	H3C4N4	HC2NO	H4C6N5O	H2C2N4O2	H2C2N2O2	H4C4N2	H3C4N4O	HCN3	H3C4N4O3	H3C2N3O2	H5C6N4O	H4C4N5O2	H4C5N4	CN2	H2C2N5O5	H2C2N3O	H4C5N5O	HC2N3O	H3C3N3O2	H2C4N4O	H6C6N7O3	HN2O2	H5C5N4	HCN3O2	HN2O	H3C4N3	HCN2O2	H4C4N6O4	H2C2N5O4	H3C4N3O	H2C2N3	H2C2N	O	HC2N2O	
303000        871         77	 175	 5	 353	 2	 7	 1	 4	 1	 1	 1	 1	 11	 2	 1	 35	 11	 7	 31	 5	 4	 17	 7	 3	 9	 53	 15	 3	 2	 1	 1	 1	 10	 8	 5	 3	 1	 2	 1	 3	 5	 1	 7	 3	 1	 1	 1	 3	 2	 6	 1	 1	 1	 1	 1	 1	 1	 3	 1	 5	 1	 2	 1	 1	 1	 1	 3	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C7N3O6	HNO2	H9C11N7O9	H4C6N3O6	HC	H5C7N2O5	H6C7N2O4	H4C7N3O5	HO	H5C7N3O5	H5C6N2O4	CNO2	H3C3N2O	HCN	N2	N2O3	H2C2N4O4	H4C4N5O4	HC2N3O2	NO	HNO	N2O	H2C2N3O2	H4C4N3	H4C4N4	H3C3N3	H3C3N5O4	H4C6N4O	H5C4N4	H2C2N2	H4C4N4O2	H2C2N4O3	H2C2N2O	HC2N4O3	HC2N2O2	H2O	H4C4N4O	NO3	HN2	HCN2	N2O4	HC2N2	H3C4N4	H3C3N3O	HC2NO	H4C6N4	H2C2N4O2	H2C2N2O2	H4C4N2	H2C2N	H3C4N4O	HCN3	H3C4N4O3	H3C2N3O2	H5C6N5O2	H4C4N5O2	H5C5N4	CN2	H2C2N5O5	H2C2N3O	H	H4C5N5O	H3C4N3	HC2N3O	H2C4N4O	H6C6N7O3	HN2O2	HCN3O2	HN2O	H4C4N6O4	H3C4N3O	H2C2N3	HC2N2O	
