R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R178;S103 -> S106 + S362;C2H5N4O4 -> C2H3N3O4 + H2N;NC([C](N([O])[O])N([O])[O])N:NC=C(N([O])[O])N([O])[O],[NH2];6.060606e+10;2.567475e+09;2.887981e+11;1
R178*;S106 + S362 -> S103;C2H3N3O4 + H2N -> C2H5N4O4;NC=C(N([O])[O])N([O])[O],[NH2]:NC([C](N([O])[O])N([O])[O])N;0.000000e+00;0.000000e+00;8.107271e+08;0
R179;S104 + S187 -> S102 + S478;C2H4N4O4 + C2H2N3O4 -> C2H5N4O4 + C2HN3O4;NC([C](N([O])[O])N([O])[O])[NH],N[C]=C(N([O])[O])N([O])[O]:NC([C](N([O])[O])N([O])O)[NH],[O]N(C(=C=N)N([O])[O])[O];1.572324e+10;6.660888e+08;7.492387e+10;1
R179*;S102 + S478 -> S104 + S187;C2H5N4O4 + C2HN3O4 -> C2H4N4O4 + C2H2N3O4;NC([C](N([O])[O])N([O])O)[NH],[O]N(C(=C=N)N([O])[O])[O]:NC([C](N([O])[O])N([O])[O])[NH],N[C]=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;9.020150e+12;0
R180;S104 + S460 -> S297 + S475;C2H4N4O4 + C2H3N3O2 -> C2H4N3O2 + C2H3N4O4;NC([C](N([O])[O])N([O])[O])[NH],[O]N(/[C]=C(/[NH])\N)[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O];1.881875e+11;7.972250e+09;8.967451e+11;1
R180*;S297 + S475 -> S104 + S460;C2H4N3O2 + C2H3N4O4 -> C2H4N4O4 + C2H3N3O2;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O]:NC([C](N([O])[O])N([O])[O])[NH],[O]N(/[C]=C(/[NH])\N)[O];0.000000e+00;0.000000e+00;3.418666e+09;0
R181;S104 + S465 -> S299 + S401;C2H4N4O4 + C2H4N4O4 -> C2H5N4O4 + C2H3N4O4;NC([C](N([O])[O])N([O])[O])[NH],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[NH]C([C](N([O])[O])N([O])[O])[NH];6.374510e+08;2.700455e+07;3.037561e+09;1
R181*;S299 + S401 -> S104 + S465;C2H5N4O4 + C2H3N4O4 -> C2H4N4O4 + C2H4N4O4;ON(C(=C(N)N)N([O])[O])[O],[NH]C([C](N([O])[O])N([O])[O])[NH]:NC([C](N([O])[O])N([O])[O])[NH],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;3.006717e+12;0
R182;S104 -> S2 + S478;C2H4N4O4 -> H3N + C2HN3O4;NC([C](N([O])[O])N([O])[O])[NH]:N,[O]N(C(=C=N)N([O])[O])[O];4.545455e+11;1.079547e+11;1.204287e+12;3
R182*;S2 + S478 -> S104;H3N + C2HN3O4 -> C2H4N4O4;N,[O]N(C(=C=N)N([O])[O])[O]:NC([C](N([O])[O])N([O])[O])[NH];0.000000e+00;0.000000e+00;9.580311e+07;0
R183;S104 -> S187 + S362;C2H4N4O4 -> C2H2N3O4 + H2N;NC([C](N([O])[O])N([O])[O])[NH]:N[C]=C(N([O])[O])N([O])[O],[NH2];1.515152e+11;6.418687e+09;7.219952e+11;1
R183*;S187 + S362 -> S104;C2H2N3O4 + H2N -> C2H4N4O4;N[C]=C(N([O])[O])N([O])[O],[NH2]:NC([C](N([O])[O])N([O])[O])[NH];0.000000e+00;0.000000e+00;2.020168e+08;0
R184;S104 -> S362 + S404;C2H4N4O4 -> H2N + C2H2N3O4;NC([C](N([O])[O])N([O])[O])[NH]:[NH2],[NH]C=C(N([O])[O])N([O])[O];4.545455e+11;1.079547e+11;1.204287e+12;3
R184*;S362 + S404 -> S104;H2N + C2H2N3O4 -> C2H4N4O4;[NH2],[NH]C=C(N([O])[O])N([O])[O]:NC([C](N([O])[O])N([O])[O])[NH];5.075475e+07;2.150140e+06;2.418549e+08;1
R185;S105 -> S30 + S362;C2H4N3O2 -> C2H2N2O2 + H2N;NC([C]N([O])[O])[NH]:N/[C]=[C]/N([O])[O],[NH2];1.000000e+13;4.236333e+11;4.765168e+13;1
R185*;S30 + S362 -> S105;C2H2N2O2 + H2N -> C2H4N3O2;N/[C]=[C]/N([O])[O],[NH2]:NC([C]N([O])[O])[NH];0.000000e+00;0.000000e+00;1.114300e+08;0
R186;S106 + S356 -> S16 + S37;C2H3N3O4 + C2HN -> C2H3N3O3 + C2HNO;NC=C(N([O])[O])N([O])[O],[C]=C=N:N/C=C(/N([O])[O])\N=O,N=C=C=O;3.345556e+10;1.417289e+09;1.594214e+11;1
R186*;S16 + S37 -> S106 + S356;C2H3N3O3 + C2HNO -> C2H3N3O4 + C2HN;N/C=C(/N([O])[O])\N=O,N=C=C=O:NC=C(N([O])[O])N([O])[O],[C]=C=N;0.000000e+00;0.000000e+00;1.894989e+10;0
R187;S106 + S362 -> S160;C2H3N3O4 + H2N -> C2H5N4O4;NC=C(N([O])[O])N([O])[O],[NH2]:NON(/C(=C/N)/N([O])[O])[O];2.706274e+08;1.146468e+07;1.289585e+09;1
R187*;S160 -> S106 + S362;C2H5N4O4 -> C2H3N3O4 + H2N;NON(/C(=C/N)/N([O])[O])[O]:NC=C(N([O])[O])N([O])[O],[NH2];0.000000e+00;0.000000e+00;2.995732e+13;0
R188;S106 + S363 -> S46 + S362;C2H3N3O4 + HN -> C2H2N3O4 + H2N;NC=C(N([O])[O])N([O])[O],[NH]:N=C[C](N([O])[O])N([O])[O],[NH2];1.640872e+10;6.951280e+08;7.819031e+10;1
R188*;S46 + S362 -> S106 + S363;C2H2N3O4 + H2N -> C2H3N3O4 + HN;N=C[C](N([O])[O])N([O])[O],[NH2]:NC=C(N([O])[O])N([O])[O],[NH];0.000000e+00;0.000000e+00;1.188426e+10;0
R189;S106 -> S20 + S536;C2H3N3O4 -> C2H3N2O2 + NO2;NC=C(N([O])[O])N([O])[O]:N/C=[C]/N([O])[O],[O]N=O;1.562500e+10;6.619271e+08;7.445575e+10;1
R189*;S20 + S536 -> S106;C2H3N2O2 + NO2 -> C2H3N3O4;N/C=[C]/N([O])[O],[O]N=O:NC=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;1.446464e+09;0
R190;S106 -> S45;C2H3N3O4 -> C2H3N3O4;NC=C(N([O])[O])N([O])[O]:N=C[C](N([O])[O])N([O])O;1.562500e+10;6.619271e+08;7.445575e+10;1
R190*;S45 -> S106;C2H3N3O4 -> C2H3N3O4;N=C[C](N([O])[O])N([O])O:NC=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;1.152205e+12;0
R191;S107 -> S110 + S438;C2H3N2O2 -> C2H3NO + NO;NC=C1ON1[O]:NC=C=O,[N]=O;1.000000e+13;4.236333e+11;4.765168e+13;1
R191*;S110 + S438 -> S107;C2H3NO + NO -> C2H3N2O2;NC=C=O,[N]=O:NC=C1ON1[O];0.000000e+00;0.000000e+00;2.906913e+09;0
R192;S109 + S514 -> S18 + S362;C2H3N2O + C2H3N4O5 -> C4H4N5O6 + H2N;NC=C=N[O],[O]N([C](C([O])([NH])N)N([O])[O])[O]:N/C=[C]/N(OC(=C(N([O])[O])N([O])[O])[NH])[O],[NH2];3.011000e+12;1.275560e+11;1.434792e+13;1
R192*;S18 + S362 -> S109 + S514;C4H4N5O6 + H2N -> C2H3N2O + C2H3N4O5;N/C=[C]/N(OC(=C(N([O])[O])N([O])[O])[NH])[O],[NH2]:NC=C=N[O],[O]N([C](C([O])([NH])N)N([O])[O])[O];0.000000e+00;0.000000e+00;4.625718e+11;0
R193;S109 -> S108;C2H3N2O -> C2H3N2O;NC=C=N[O]:NC=C1[N]O1;3.370787e+11;1.320355e+11;6.888959e+11;6
R193*;S108 -> S109;C2H3N2O -> C2H3N2O;NC=C1[N]O1:NC=C=N[O];1.646091e+11;4.966914e+10;3.880748e+11;4
R194;S111 -> S40 + S361;CH3NO -> CHNO + H2;NC=O:N=C=O,[H][H];2.000000e+12;8.472667e+10;9.530336e+12;1
R194*;S40 + S361 -> S111;CHNO + H2 -> CH3NO;N=C=O,[H][H]:NC=O;0.000000e+00;0.000000e+00;8.800146e+09;0
R195;S112 + S187 + S362 -> S2 + S148;H4N2 + C2H2N3O4 + H2N -> H3N + C2H5N5O4;NN,N[C]=C(N([O])[O])N([O])[O],[NH2]:N,NNC(=C(N([O])[O])N([O])[O])N;7.656324e+06;3.243474e+05;3.648367e+07;1
R195*;S2 + S148 -> S112 + S187 + S362;H3N + C2H5N5O4 -> H4N2 + C2H2N3O4 + H2N;N,NNC(=C(N([O])[O])N([O])[O])N:NN,N[C]=C(N([O])[O])N([O])[O],[NH2];0.000000e+00;0.000000e+00;1.186862e+10;0
R196;S112 + S362 -> S2 + S66 + S361;H4N2 + H2N -> H3N + HN2 + H2;NN,[NH2]:N,N=[N],[H][H];5.936105e+07;2.514732e+06;2.828654e+08;1
R196*;S2 + S66 + S361 -> S112 + S362;H3N + HN2 + H2 -> H4N2 + H2N;N,N=[N],[H][H]:NN,[NH2];0.000000e+00;0.000000e+00;1.324805e+07;0
R197;S112 + S362 -> S2 + S192;H4N2 + H2N -> H3N + H3N2;NN,[NH2]:N,N[NH];1.780831e+08;4.229479e+07;4.718192e+08;3
R197*;S2 + S192 -> S112 + S362;H3N + H3N2 -> H4N2 + H2N;N,N[NH]:NN,[NH2];0.000000e+00;0.000000e+00;1.330406e+10;0
R198;S112 + S447 -> S192 + S206;H4N2 + HO -> H3N2 + H2O;NN,[OH]:N[NH],O;7.141841e+08;3.025522e+07;3.403207e+09;1
R198*;S192 + S206 -> S112 + S447;H3N2 + H2O -> H4N2 + HO;N[NH],O:NN,[OH];0.000000e+00;0.000000e+00;7.408747e+09;0
R199;S112 + S536 -> S66 + S324 + S361;H4N2 + NO2 -> HN2 + HNO2 + H2;NN,[O]N=O:N=[N],ON=O,[H][H];1.440670e+07;6.103158e+05;6.865034e+07;1
R199*;S66 + S324 + S361 -> S112 + S536;HN2 + HNO2 + H2 -> H4N2 + NO2;N=[N],ON=O,[H][H]:NN,[O]N=O;0.000000e+00;0.000000e+00;2.585823e+07;0
R200;S113 -> S114 + S447;C2H6N5O4 -> C2H5N5O3 + HO;NN/C(=C(/N([O])[O])\N(O)[O])/N:NN/C(=C(/N([O])[O])\N=O)/N,[OH];1.250000e+12;5.295417e+10;5.956460e+12;1
R200*;S114 + S447 -> S113;C2H5N5O3 + HO -> C2H6N5O4;NN/C(=C(/N([O])[O])\N=O)/N,[OH]:NN/C(=C(/N([O])[O])\N(O)[O])/N;0.000000e+00;0.000000e+00;4.100068e+11;0
R201;S114 + S447 -> S194 + S206;C2H5N5O3 + HO -> C2H4N5O3 + H2O;NN/C(=C(/N([O])[O])\N=O)/N,[OH]:N[N]/C(=C(/N([O])[O])\N=O)/N,O;1.368636e+11;5.798000e+09;6.521783e+11;1
R201*;S194 + S206 -> S114 + S447;C2H4N5O3 + H2O -> C2H5N5O3 + HO;N[N]/C(=C(/N([O])[O])\N=O)/N,O:NN/C(=C(/N([O])[O])\N=O)/N,[OH];0.000000e+00;0.000000e+00;5.578324e+09;0
R202;S114 -> S229 + S362;C2H5N5O3 -> C2H3N4O3 + H2N;NN/C(=C(/N([O])[O])\N=O)/N:O=N/C(=C(\[NH])/N)/N([O])[O],[NH2];5.555556e+11;2.353519e+10;2.647316e+12;1
R202*;S229 + S362 -> S114;C2H3N4O3 + H2N -> C2H5N5O3;O=N/C(=C(\[NH])/N)/N([O])[O],[NH2]:NN/C(=C(/N([O])[O])\N=O)/N;0.000000e+00;0.000000e+00;5.365304e+08;0
R203;S115 -> S367 + S536;C2H4N5O3 -> C2H4N4O + NO2;NN/C(=C(\N([O])[O])/N=O)/[NH]:[NH]/C(=C/1\[N]O1)/NN,[O]N=O;9.090909e+11;3.851212e+10;4.331971e+12;1
R203*;S367 + S536 -> S115;C2H4N4O + NO2 -> C2H4N5O3;[NH]/C(=C/1\[N]O1)/NN,[O]N=O:NN/C(=C(\N([O])[O])/N=O)/[NH];0.000000e+00;0.000000e+00;1.822253e+11;0
R204;S116 -> S195;C2H6N4O3 -> C2H6N4O3;NN/C(=C(\N([O])[O])/O)/N:N[N]/C(=C(\N(O)[O])/O)/N;4.926108e+10;2.086864e+09;2.347374e+11;1
R204*;S195 -> S116;C2H6N4O3 -> C2H6N4O3;N[N]/C(=C(\N(O)[O])/O)/N:NN/C(=C(\N([O])[O])/O)/N;0.000000e+00;0.000000e+00;8.810977e+11;0
R205;S117 -> S125 + S362;C2H5N4O2 -> C2H3N3O2 + H2N;NN/C(=[C]/N([O])[O])/N:NN/[C]=[C]/N([O])[O],[NH2];3.448276e+11;1.460805e+10;1.643161e+12;1
R205*;S125 + S362 -> S117;C2H3N3O2 + H2N -> C2H5N4O2;NN/[C]=[C]/N([O])[O],[NH2]:NN/C(=[C]/N([O])[O])/N;0.000000e+00;0.000000e+00;1.825941e+10;0
R206;S118 -> S84 + S447;C2H6N4O2 -> C2H5N4O + HO;NN/C(=[C]\N(O)[O])/N:NC(=C1[N]O1)NN,[OH];2.857143e+11;1.210381e+10;1.361477e+12;1
R206*;S84 + S447 -> S118;C2H5N4O + HO -> C2H6N4O2;NC(=C1[N]O1)NN,[OH]:NN/C(=[C]\N(O)[O])/N;0.000000e+00;0.000000e+00;4.942548e+10;0
R207;S119 + S536 -> S148;C2H5N4O2 + NO2 -> C2H5N5O4;NN/C(=[C]\N([O])[O])/N,[O]N=O:NNC(=C(N([O])[O])N([O])[O])N;2.123413e+09;8.995486e+07;1.011842e+10;1
R207*;S148 -> S119 + S536;C2H5N5O4 -> C2H5N4O2 + NO2;NNC(=C(N([O])[O])N([O])[O])N:NN/C(=[C]\N([O])[O])/N,[O]N=O;0.000000e+00;0.000000e+00;7.489331e+11;0
R208;S119 -> S196;C2H5N4O2 -> C2H5N4O2;NN/C(=[C]\N([O])[O])/N:N[N]/C(=C/N([O])[O])/N;5.263158e+11;2.229649e+10;2.507983e+12;1
R208*;S196 -> S119;C2H5N4O2 -> C2H5N4O2;N[N]/C(=C/N([O])[O])/N:NN/C(=[C]\N([O])[O])/N;0.000000e+00;0.000000e+00;7.489331e+12;0
R209;S120 + S362 -> S121 + S156;C2H5N4O4 + H2N -> C2H4N4O3 + H3NO;NN/C=C(\N([O])[O])/N([O])O,[NH2]:NN/C=C(\N([O])[O])/N=O,NO;4.041611e+10;1.712161e+09;1.925896e+11;1
R209*;S121 + S156 -> S120 + S362;C2H4N4O3 + H3NO -> C2H5N4O4 + H2N;NN/C=C(\N([O])[O])/N=O,NO:NN/C=C(\N([O])[O])/N([O])O,[NH2];0.000000e+00;0.000000e+00;1.288593e+12;0
R210;S121 -> S362 + S381;C2H4N4O3 -> H2N + C2H2N3O3;NN/C=C(\N([O])[O])/N=O:[NH2],[NH]/C=C(\N([O])[O])/N=O;1.428571e+12;6.051905e+10;6.807383e+12;1
R210*;S362 + S381 -> S121;H2N + C2H2N3O3 -> C2H4N4O3;[NH2],[NH]/C=C(\N([O])[O])/N=O:NN/C=C(\N([O])[O])/N=O;0.000000e+00;0.000000e+00;4.400073e+11;0
R211;S123 + S362 -> S2 + S410;C2H4N3O2 + H2N -> H3N + C2H3N3O2;NN/C=[C]/N([O])[O],[NH2]:N,[NH]N/C=[C]/N([O])[O];2.205861e+09;9.344762e+07;1.051130e+10;1
R211*;S2 + S410 -> S123 + S362;H3N + C2H3N3O2 -> C2H4N3O2 + H2N;N,[NH]N/C=[C]/N([O])[O]:NN/C=[C]/N([O])[O],[NH2];0.000000e+00;0.000000e+00;2.692582e+11;0
R212;S123 + S404 -> S122 + S478;C2H4N3O2 + C2H2N3O4 -> C2H5N3O2 + C2HN3O4;NN/C=[C]/N([O])[O],[NH]C=C(N([O])[O])N([O])[O]:NN/C=[C]/N(O)[O],[O]N(C(=C=N)N([O])[O])[O];9.953719e+09;4.216727e+08;4.743115e+10;1
R212*;S122 + S478 -> S123 + S404;C2H5N3O2 + C2HN3O4 -> C2H4N3O2 + C2H2N3O4;NN/C=[C]/N(O)[O],[O]N(C(=C=N)N([O])[O])[O]:NN/C=[C]/N([O])[O],[NH]C=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;1.700311e+10;0
R213;S123 -> S152 + S536;C2H4N3O2 -> C2H4N2 + NO2;NN/C=[C]/N([O])[O]:NNC=[C],[O]N=O;1.333333e+11;5.648444e+09;6.353558e+11;1
R213*;S152 + S536 -> S123;C2H4N2 + NO2 -> C2H4N3O2;NNC=[C],[O]N=O:NN/C=[C]/N([O])[O];4.363768e+10;1.848638e+09;2.079409e+11;1
R214;S124 + S536 -> S2 + S263;C2H3N3O + NO2 -> H3N + C2N3O3;NN/[C]=C\1/[N]O1,[O]N=O:N,O=NC(=C=[N])N([O])[O];4.363768e+10;1.848638e+09;2.079409e+11;1
R214*;S2 + S263 -> S124 + S536;H3N + C2N3O3 -> C2H3N3O + NO2;N,O=NC(=C=[N])N([O])[O]:NN/[C]=C\1/[N]O1,[O]N=O;0.000000e+00;0.000000e+00;1.435301e+09;0
R215;S125 + S362 + S536 -> S187 + S192;C2H3N3O2 + H2N + NO2 -> C2H2N3O4 + H3N2;NN/[C]=[C]/N([O])[O],[NH2],[O]N=O:N[C]=C(N([O])[O])N([O])[O],N[NH];2.659818e+07;1.126787e+06;1.267448e+08;1
R215*;S187 + S192 -> S125 + S362 + S536;C2H2N3O4 + H3N2 -> C2H3N3O2 + H2N + NO2;N[C]=C(N([O])[O])N([O])[O],N[NH]:NN/[C]=[C]/N([O])[O],[NH2],[O]N=O;0.000000e+00;0.000000e+00;3.509786e+10;0
R216;S125 + S536 -> S140 + S324;C2H3N3O2 + NO2 -> C2H2N3O2 + HNO2;NN/[C]=[C]/N([O])[O],[O]N=O:NN=C=[C]N([O])[O],ON=O;1.643559e+09;6.962664e+07;7.831835e+09;1
R216*;S140 + S324 -> S125 + S536;C2H2N3O2 + HNO2 -> C2H3N3O2 + NO2;NN=C=[C]N([O])[O],ON=O:NN/[C]=[C]/N([O])[O],[O]N=O;0.000000e+00;0.000000e+00;2.164403e+09;0
R217;S125 -> S362 + S520;C2H3N3O2 -> H2N + C2HN2O2;NN/[C]=[C]/N([O])[O]:[NH2],[O]N([C]=C=N)[O];3.703704e+11;1.569012e+10;1.764877e+12;1
R217*;S362 + S520 -> S125;H2N + C2HN2O2 -> C2H3N3O2;[NH2],[O]N([C]=C=N)[O]:NN/[C]=[C]/N([O])[O];0.000000e+00;0.000000e+00;9.331206e+07;0
R218;S112 -> S7 + S361 + S361;H4N2 -> N2 + H2 + H2;NN:N#N,[H][H],[H][H];3.514938e+09;1.489045e+08;1.674927e+10;1
R218*;S7 + S361 + S361 -> S112;N2 + H2 + H2 -> H4N2;N#N,[H][H],[H][H]:NN;0.000000e+00;0.000000e+00;1.018769e+07;0
R219;S126 + S362 -> S2 + S130;C2H4N3O3 + H2N -> H3N + C2H3N3O3;NN=C=C(N(O)[O])O,[NH2]:N,NN=C=C(N([O])[O])O;4.741732e+10;2.008756e+09;2.259515e+11;1
R219*;S2 + S130 -> S126 + S362;H3N + C2H3N3O3 -> C2H4N3O3 + H2N;N,NN=C=C(N([O])[O])O:NN=C=C(N(O)[O])O,[NH2];0.000000e+00;0.000000e+00;8.078952e+09;0
R220;S127 -> S140 + S324;C2H3N4O4 -> C2H2N3O2 + HNO2;NN=C=C(N([O])[O])N([O])O:NN=C=[C]N([O])[O],ON=O;4.347826e+11;1.841884e+10;2.071812e+12;1
R220*;S140 + S324 -> S127;C2H2N3O2 + HNO2 -> C2H3N4O4;NN=C=[C]N([O])[O],ON=O:NN=C=C(N([O])[O])N([O])O;0.000000e+00;0.000000e+00;2.164403e+09;0
R221;S128 -> S140 + S536;C2H2N4O4 -> C2H2N3O2 + NO2;NN=C=C(N([O])[O])N([O])[O]:NN=C=[C]N([O])[O],[O]N=O;2.747253e+10;1.163828e+09;1.309112e+11;1
R221*;S140 + S536 -> S128;C2H2N3O2 + NO2 -> C2H2N4O4;NN=C=[C]N([O])[O],[O]N=O:NN=C=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;2.670580e+08;0
R222;S129 -> S134 + S536;C2H2N4O3 -> C2H2N3O + NO2;NN=C=C(N([O])[O])N=O:NN=C=C1[N]O1,[O]N=O;3.448276e+11;1.460805e+10;1.643161e+12;1
R222*;S134 + S536 -> S129;C2H2N3O + NO2 -> C2H2N4O3;NN=C=C1[N]O1,[O]N=O:NN=C=C(N([O])[O])N=O;0.000000e+00;0.000000e+00;1.447160e+09;0
R223;S131 -> S134 + S447;C2H3N3O2 -> C2H2N3O + HO;NN=C=C(N=O)O:NN=C=C1[N]O1,[OH];2.000000e+12;8.472667e+10;9.530336e+12;1
R223*;S134 + S447 -> S131;C2H2N3O + HO -> C2H3N3O2;NN=C=C1[N]O1,[OH]:NN=C=C(N=O)O;0.000000e+00;0.000000e+00;8.509575e+10;0
R224;S132 -> S135 + S438;C2H2N3O2 -> C2H2N2O + NO;NN=C=C(N=O)[O]:NN=C=C=O,[N]=O;1.000000e+13;4.236333e+11;4.765168e+13;1
R224*;S135 + S438 -> S132;C2H2N2O + NO -> C2H2N3O2;NN=C=C=O,[N]=O:NN=C=C(N=O)[O];0.000000e+00;0.000000e+00;4.254788e+10;0
R225;S133 -> S132;C2H2N3O2 -> C2H2N3O2;NN=C=C1ON1[O]:NN=C=C(N=O)[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R225*;S132 -> S133;C2H2N3O2 -> C2H2N3O2;NN=C=C(N=O)[O]:NN=C=C1ON1[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R226;S134 + S447 -> S52 + S206;C2H2N3O + HO -> C2HN3O + H2O;NN=C=C1[N]O1,[OH]:N=NC#CN=O,O;2.840566e+10;1.203358e+09;1.353578e+11;1
R226*;S52 + S206 -> S134 + S447;C2HN3O + H2O -> C2H2N3O + HO;N=NC#CN=O,O:NN=C=C1[N]O1,[OH];0.000000e+00;0.000000e+00;6.121581e+09;0
R227;S134 -> S201;C2H2N3O -> C2H2N3O;NN=C=C1[N]O1:N[N]C#CN=O;5.333333e+11;1.609280e+11;1.257362e+12;4
R227*;S201 -> S134;C2H2N3O -> C2H2N3O;N[N]C#CN=O:NN=C=C1[N]O1;3.484321e+10;1.476074e+09;1.660337e+11;1
R228;S135 -> S362 + S426;C2H2N2O -> H2N + C2NO;NN=C=C=O:[NH2],[N]=C=C=O;1.111111e+12;1.686114e+11;3.556234e+12;2
R228*;S362 + S426 -> S135;H2N + C2NO -> C2H2N2O;[NH2],[N]=C=C=O:NN=C=C=O;1.144367e+08;4.847918e+06;5.453099e+08;1
R229;S136 -> S3 + S362;C2H2N3 -> C2N2 + H2N;NN=C=C=[N]:N#CC#N,[NH2];2.500000e+12;1.059083e+11;1.191292e+13;1
R229*;S3 + S362 -> S136;C2N2 + H2N -> C2H2N3;N#CC#N,[NH2]:NN=C=C=[N];0.000000e+00;0.000000e+00;5.784929e+08;0
R230;S137 -> S360 + S413;CH2N2O -> H + CHN2O;NN=C=O:[H],[NH]N=C=O;6.756757e+10;2.862387e+09;3.219708e+11;1
R230*;S360 + S413 -> S137;H + CHN2O -> CH2N2O;[H],[NH]N=C=O:NN=C=O;0.000000e+00;0.000000e+00;1.804030e+13;0
R231;S138 -> S134 + S447;C2H3N3O2 -> C2H2N3O + HO;NN=C=[C]N(O)[O]:NN=C=C1[N]O1,[OH];1.298701e+11;5.501732e+09;6.188530e+11;1
R231*;S134 + S447 -> S138;C2H2N3O + HO -> C2H3N3O2;NN=C=C1[N]O1,[OH]:NN=C=[C]N(O)[O];0.000000e+00;0.000000e+00;8.509575e+10;0
R232;S140 + S360 -> S2 + S521;C2H2N3O2 + H -> H3N + C2N2O2;NN=C=[C]N([O])[O],[H]:N,[O]N([C]=C=[N])[O];5.846602e+10;2.476815e+09;2.786004e+11;1
R232*;S2 + S521 -> S140 + S360;H3N + C2N2O2 -> C2H2N3O2 + H;N,[O]N([C]=C=[N])[O]:NN=C=[C]N([O])[O],[H];0.000000e+00;0.000000e+00;6.122620e+08;0
R233;S140 -> S133;C2H2N3O2 -> C2H2N3O2;NN=C=[C]N([O])[O]:NN=C=C1ON1[O];2.247191e+10;9.519850e+08;1.070824e+11;1
R233*;S133 -> S140;C2H2N3O2 -> C2H2N3O2;NN=C=C1ON1[O]:NN=C=[C]N([O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R234;S141 + S520 -> S55 + S308;C2H3N3 + C2HN2O2 -> C2H2N3 + C2H2N2O2;NN=CC#N,[O]N([C]=C=N)[O]:N=NC=C=[N],ON([C]=C=N)[O];2.008003e+09;8.506569e+07;9.568471e+09;1
R234*;S55 + S308 -> S141 + S520;C2H2N3 + C2H2N2O2 -> C2H3N3 + C2HN2O2;N=NC=C=[N],ON([C]=C=N)[O]:NN=CC#N,[O]N([C]=C=N)[O];0.000000e+00;0.000000e+00;1.919181e+11;0
R235;S142 -> S7 + S360 + S362;H3N3 -> N2 + H + H2N;NN=N:N#N,[H],[NH2];1.111111e+12;4.707037e+10;5.294631e+12;1
R235*;S7 + S360 + S362 -> S142;N2 + H + H2N -> H3N3;N#N,[H],[NH2]:NN=N;0.000000e+00;0.000000e+00;5.749295e+08;0
R236;S144 -> S70 + S362;C2H5N3 -> C2H3N2 + H2N;NNC#CN:NC#C[NH],[NH2];5.263158e+11;2.229649e+10;2.507983e+12;1
R236*;S70 + S362 -> S144;C2H3N2 + H2N -> C2H5N3;NC#C[NH],[NH2]:NNC#CN;0.000000e+00;0.000000e+00;5.350030e+09;0
R237;S145 -> S362 + S387;C2H3N3O -> H2N + C2HN2O;NNC#CN=O:[NH2],[NH]C#CN=O;1.000000e+13;4.236333e+11;4.765168e+13;1
R237*;S362 + S387 -> S145;H2N + C2HN2O -> C2H3N3O;[NH2],[NH]C#CN=O:NNC#CN=O;0.000000e+00;0.000000e+00;2.556696e+08;0
R238;S146 -> S2 + S426;C2H3N2O -> H3N + C2NO;NNC#C[O]:N,[N]=C=C=O;1.000000e+13;4.236333e+11;4.765168e+13;1
R238*;S2 + S426 -> S146;H3N + C2NO -> C2H3N2O;N,[N]=C=C=O:NNC#C[O];0.000000e+00;0.000000e+00;3.382133e+08;0
R239;S147 + S362 -> S144;C2H3N2 + H2N -> C2H5N3;NNC#[C],[NH2]:NNC#CN;1.611022e+09;6.824826e+07;7.676791e+09;1
R239*;S144 -> S147 + S362;C2H5N3 -> C2H3N2 + H2N;NNC#CN:NNC#[C],[NH2];0.000000e+00;0.000000e+00;1.576701e+12;0
R240;S147 + S536 -> S125;C2H3N2 + NO2 -> C2H3N3O2;NNC#[C],[O]N=O:NN/[C]=[C]/N([O])[O];3.691987e+08;1.564049e+07;1.759294e+09;1
R240*;S125 -> S147 + S536;C2H3N3O2 -> C2H3N2 + NO2;NN/[C]=[C]/N([O])[O]:NNC#[C],[O]N=O;3.703704e+11;1.569012e+10;1.764877e+12;1
R241;S148 + S360 -> S113;C2H5N5O4 + H -> C2H6N5O4;NNC(=C(N([O])[O])N([O])[O])N,[H]:NN/C(=C(/N([O])[O])\N(O)[O])/N;1.204400e+12;5.102240e+10;5.739169e+12;1
R241*;S113 -> S148 + S360;C2H6N5O4 -> C2H5N5O4 + H;NN/C(=C(/N([O])[O])\N(O)[O])/N:NNC(=C(N([O])[O])N([O])[O])N,[H];0.000000e+00;0.000000e+00;3.744665e+12;0
R242;S148 -> S125 + S362 + S536;C2H5N5O4 -> C2H3N3O2 + H2N + NO2;NNC(=C(N([O])[O])N([O])[O])N:NN/[C]=[C]/N([O])[O],[NH2],[O]N=O;2.500000e+11;1.059083e+10;1.191292e+12;1
