R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R297*;S187 + S477 -> S186;C2H3N4O3 + HO -> C2H4N4O4;N[N]/C=C(\N([O])[O])/N=O,[OH]:N[N]/C=C(\N([O])[O])/N([O])O;0.000000e+00;0.000000e+00;3.031983e+10;0
R298;S187 + S477 -> S220;C2H3N4O3 + HO -> C2H4N4O4;N[N]/C=C(\N([O])[O])/N=O,[OH]:O=N/C(=C/N(O)N)/N([O])[O];1.012101e+10;4.287597e+08;4.822831e+10;1
R298*;S220 -> S187 + S477;C2H4N4O4 -> C2H3N4O3 + HO;O=N/C(=C/N(O)N)/N([O])[O]:N[N]/C=C(\N([O])[O])/N=O,[OH];0.000000e+00;0.000000e+00;7.489331e+12;0
R299;S187 -> S133 + S625;C2H3N4O3 -> C2H3N3O + NO2;N[N]/C=C(\N([O])[O])/N=O:NN=CC1=NO1,[O]N=O;7.352941e+10;3.114951e+09;3.503800e+11;1
R299*;S133 + S625 -> S187;C2H3N3O + NO2 -> C2H3N4O3;NN=CC1=NO1,[O]N=O:N[N]/C=C(\N([O])[O])/N=O;0.000000e+00;0.000000e+00;3.659290e+10;0
R300;S188 -> S52;C2H3N3O2 -> C2H3N3O2;N[N]/C=[C]/N([O])[O]:N=N/C=[C]/N(O)[O];2.941176e+11;1.245980e+10;1.401520e+12;1
R300*;S52 -> S188;C2H3N3O2 -> C2H3N3O2;N=N/C=[C]/N(O)[O]:N[N]/C=[C]/N([O])[O];0.000000e+00;0.000000e+00;1.664296e+12;0
R301;S189 -> S57 + S389;C2H3N4 -> C2HN3 + H2N;N[N]C#CN=N:N=N[C]=C=[N],[NH2];1.000000e+13;4.236333e+11;4.765168e+13;1
R301*;S57 + S389 -> S189;C2HN3 + H2N -> C2H3N4;N=N[C]=C=[N],[NH2]:N[N]C#CN=N;0.000000e+00;0.000000e+00;2.329584e+09;0
R302;S190 -> S129;C2H2N3O -> C2H2N3O;N[N]C#CN=O:NN=C=C1[N]O1;4.166667e+11;9.895845e+10;1.103930e+12;3
R302*;S129 -> S190;C2H2N3O -> C2H2N3O;NN=C=C1[N]O1:N[N]C#CN=O;2.564103e+11;3.891033e+10;8.206695e+11;2
R303;S190 -> S389 + S452;C2H2N3O -> H2N + C2N2O;N[N]C#CN=O:[NH2],[N]=C=[C]N=O;1.388889e+11;5.883796e+09;6.618289e+11;1
R303*;S389 + S452 -> S190;H2N + C2N2O -> C2H2N3O;[NH2],[N]=C=[C]N=O:N[N]C#CN=O;0.000000e+00;0.000000e+00;1.381128e+09;0
R304;S191 -> S188 + S625;C2H3N4O4 -> C2H3N3O2 + NO2;N[N]C=C(N([O])[O])N([O])[O]:N[N]/C=[C]/N([O])[O],[O]N=O;3.125000e+11;1.323854e+10;1.489115e+12;1
R304*;S188 + S625 -> S191;C2H3N3O2 + NO2 -> C2H3N4O4;N[N]/C=[C]/N([O])[O],[O]N=O:N[N]C=C(N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;2.881377e+09;0
R305;S192 + S415 -> S59 + S353;H2NO + C2HN2O -> HNO + C2H2N2O;N[O],[NH]C#CN=O:N=O,ON=C=C=N;4.102459e+08;1.737939e+07;1.954891e+09;1
R305*;S59 + S353 -> S192 + S415;HNO + C2H2N2O -> H2NO + C2HN2O;N=O,ON=C=C=N:N[O],[NH]C#CN=O;0.000000e+00;0.000000e+00;4.956126e+10;0
R306;S192 + S477 -> S59 + S194;H2NO + HO -> HNO + H2O;N[O],[OH]:N=O,O;1.109330e+09;1.683412e+08;3.550535e+09;2
R306*;S59 + S194 -> S192 + S477;HNO + H2O -> H2NO + HO;N=O,O:N[O],[OH];0.000000e+00;0.000000e+00;4.485171e+07;0
R307;S192 + S495 -> S59 + S322;H2NO + C2H4N4O4 -> HNO + C2H5N4O4;N[O],[O]N(C(=C(N)N)N([O])[O])[O]:N=O,ON(C(=C(N)N)N([O])[O])[O];1.088713e+08;1.652126e+07;3.484548e+08;2
R307*;S59 + S322 -> S192 + S495;HNO + C2H5N4O4 -> H2NO + C2H4N4O4;N=O,ON(C(=C(N)N)N([O])[O])[O]:N[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;3.461301e+09;0
R308;S192 + S505 -> S59 + S325;H2NO + C2HN3O4 -> HNO + C2H2N3O4;N[O],[O]N(C(=C=N)N([O])[O])[O]:N=O,ON(C(=C=N)N([O])[O])[O];1.300564e+08;5.509621e+06;6.197405e+08;1
R308*;S59 + S325 -> S192 + S505;HNO + C2H2N3O4 -> H2NO + C2HN3O4;N=O,ON(C(=C=N)N([O])[O])[O]:N[O],[O]N(C(=C=N)N([O])[O])[O];0.000000e+00;0.000000e+00;8.541000e+08;0
R309;S192 + S505 -> S148 + S512;H2NO + C2HN3O4 -> H3NO + C2N3O4;N[O],[O]N(C(=C=N)N([O])[O])[O]:NO,[O]N(C(=C=[N])N([O])[O])[O];1.300564e+08;5.509621e+06;6.197405e+08;1
R309*;S148 + S512 -> S192 + S505;H3NO + C2N3O4 -> H2NO + C2HN3O4;NO,[O]N(C(=C=[N])N([O])[O])[O]:N[O],[O]N(C(=C=N)N([O])[O])[O];0.000000e+00;0.000000e+00;9.804511e+08;0
R310;S192 + S581 + S625 -> S148 + S502;H2NO + C2H4N3O2 + NO2 -> H3NO + C2H3N4O4;N[O],[O]N([C]=C(N)N)[O],[O]N=O:NO,[O]N(C(=C([NH])N)N([O])[O])[O];1.138575e+06;4.823384e+04;5.425502e+06;1
R310*;S148 + S502 -> S192 + S581 + S625;H3NO + C2H3N4O4 -> H2NO + C2H4N3O2 + NO2;NO,[O]N(C(=C([NH])N)N([O])[O])[O]:N[O],[O]N([C]=C(N)N)[O],[O]N=O;0.000000e+00;0.000000e+00;5.391602e+08;0
R311;S192 + S581 -> S59 + S332;H2NO + C2H4N3O2 -> HNO + C2H5N3O2;N[O],[O]N([C]=C(N)N)[O]:N=O,ON([C]=C(N)N)[O];2.328693e+08;9.865120e+06;1.109661e+09;1
R311*;S59 + S332 -> S192 + S581;HNO + C2H5N3O2 -> H2NO + C2H4N3O2;N=O,ON([C]=C(N)N)[O]:N[O],[O]N([C]=C(N)N)[O];0.000000e+00;0.000000e+00;1.478228e+09;0
R312;S192 + S606 -> S59 + S599;H2NO + C7H5N3O6 -> HNO + C7H6N3O6;N[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O]:N=O,[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O];2.848615e+07;1.206768e+06;1.357413e+08;1
R312*;S59 + S599 -> S192 + S606;HNO + C7H6N3O6 -> H2NO + C7H5N3O6;N=O,[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O]:N[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;1.134039e+09;0
R313;S192 + S625 -> S59 + S355;H2NO + NO2 -> HNO + HNO2;N[O],[O]N=O:N=O,ON=O;3.654281e+07;5.545382e+06;1.169593e+08;2
R313*;S59 + S355 -> S192 + S625;HNO + HNO2 -> H2NO + NO2;N=O,ON=O:N[O],[O]N=O;0.000000e+00;0.000000e+00;2.560215e+08;0
R314;S192 + S625 -> S59 + S630;H2NO + NO2 -> HNO + HNO2;N[O],[O]N=O:N=O,[O]N[O];1.827141e+07;7.740377e+05;8.706633e+07;1
R314*;S59 + S630 -> S192 + S625;HNO + HNO2 -> H2NO + NO2;N=O,[O]N[O]:N[O],[O]N=O;0.000000e+00;0.000000e+00;1.708038e+09;0
R315;S195 -> S200;C2N2O2 -> C2N2O2;O(C1=NO1)C#N:O=C(C#N)N=O;5.000000e+12;2.118167e+11;2.382584e+13;1
R315*;S200 -> S195;C2N2O2 -> C2N2O2;O=C(C#N)N=O:O(C1=NO1)C#N;7.299270e+10;3.092214e+09;3.478225e+11;1
R316;S195 -> S485;C2N2O2 -> C2N2O2;O(C1=NO1)C#N:[O]C(=[N])OC#N;5.000000e+12;2.118167e+11;2.382584e+13;1
R316*;S485 -> S195;C2N2O2 -> C2N2O2;[O]C(=[N])OC#N:O(C1=NO1)C#N;0.000000e+00;0.000000e+00;9.985774e+12;0
R317;S194 + S477 + S584 -> S194 + S507;H2O + HO + C2HN2O2 -> H2O + C2H2N2O3;O,[OH],[O]N([C]=C=N)[O]:O,[O]N(C(=C=N)O)[O];2.115554e+06;8.962191e+04;1.008097e+07;1
R317*;S194 + S507 -> S194 + S477 + S584;H2O + C2H2N2O3 -> H2O + HO + C2HN2O2;O,[O]N(C(=C=N)O)[O]:O,[OH],[O]N([C]=C=N)[O];0.000000e+00;0.000000e+00;3.534541e+09;0
R318;S196 -> S351;C2H2N2O3 -> C2H2N2O3;O/C(=[C]\N=O)/[N]O:ON=C=C([N]O)[O];7.692308e+11;3.258718e+10;3.665514e+12;1
R318*;S351 -> S196;C2H2N2O3 -> C2H2N2O3;ON=C=C([N]O)[O]:O/C(=[C]\N=O)/[N]O;0.000000e+00;0.000000e+00;3.744665e+12;0
R319;S197 -> S421 + S625;C2H3N4O3 -> C2H3N3O + NO2;O/N=C(/C(=N)[NH])\N([O])[O]:[NH]C(=N)/[C]=N/O,[O]N=O;5.000000e+12;2.118167e+11;2.382584e+13;1
R319*;S421 + S625 -> S197;C2H3N3O + NO2 -> C2H3N4O3;[NH]C(=N)/[C]=N/O,[O]N=O:O/N=C(/C(=N)[NH])\N([O])[O];0.000000e+00;0.000000e+00;2.393248e+09;0
R320;S198 + S380 -> S8;C2N2O + CN -> C3N3O;O1N=C1C#N,[C]#N:N#CON=C=C=[N];3.199787e+09;1.355537e+08;1.524753e+10;1
R320*;S8 -> S198 + S380;C3N3O -> C2N2O + CN;N#CON=C=C=[N]:O1N=C1C#N,[C]#N;0.000000e+00;0.000000e+00;2.995732e+13;0
R321;S198 + S389 -> S129;C2N2O + H2N -> C2H2N3O;O1N=C1C#N,[NH2]:NN=C=C1[N]O1;1.087730e+08;4.607987e+06;5.183217e+08;1
R321*;S129 -> S198 + S389;C2H2N3O -> C2N2O + H2N;NN=C=C1[N]O1:O1N=C1C#N,[NH2];0.000000e+00;0.000000e+00;3.840682e+11;0
R322;S198 + S461 -> S624;C2N2O + NO -> C2N3O2;O1N=C1C#N,[N]=O:[O]N=NC#CN=O;1.492885e+08;6.324359e+06;7.113849e+08;1
R322*;S624 -> S198 + S461;C2N3O2 -> C2N2O + NO;[O]N=NC#CN=O:O1N=C1C#N,[N]=O;4.000000e+11;1.694533e+10;1.906067e+12;1
R323;S198 + S477 -> S375;C2N2O + HO -> C2HN2O2;O1N=C1C#N,[OH]:O[N]C#CN=O;7.324252e+08;3.102797e+07;3.490129e+09;1
R323*;S375 -> S198 + S477;C2HN2O2 -> C2N2O + HO;O[N]C#CN=O:O1N=C1C#N,[OH];0.000000e+00;0.000000e+00;6.966819e+11;0
R324;S198 -> S483;C2N2O -> C2N2O;O1N=C1C#N:[O]C(=[N])C#N;1.718213e+10;4.080761e+09;4.552289e+10;3
R324*;S483 -> S198;C2N2O -> C2N2O;[O]C(=[N])C#N:O1N=C1C#N;0.000000e+00;0.000000e+00;7.489331e+12;0
R325;S199 -> S481;C2HN2O2 -> C2HN2O2;O1[N]C1=C1ON1:[O]C(=N)C1=NO1;1.000000e+13;4.236333e+11;4.765168e+13;1
R325*;S481 -> S199;C2HN2O2 -> C2HN2O2;[O]C(=N)C1=NO1:O1[N]C1=C1ON1;0.000000e+00;0.000000e+00;3.328591e+12;0
R326;S200 -> S471;C2N2O2 -> C2N2O2;O=C(C#N)N=O:[N]C1=C(O1)N=O;7.299270e+10;3.092214e+09;3.478225e+11;1
R326*;S471 -> S200;C2N2O2 -> C2N2O2;[N]C1=C(O1)N=O:O=C(C#N)N=O;0.000000e+00;0.000000e+00;2.995732e+13;0
R327;S203 + S389 -> S5 + S172;C2H4N2O + H2N -> H3N + C2H3N2O;O=C=C(N)N,[NH2]:N,N[C](=C=O)=N;7.042369e+07;2.983382e+06;3.355807e+08;1
R327*;S5 + S172 -> S203 + S389;H3N + C2H3N2O -> C2H4N2O + H2N;N,N[C](=C=O)=N:O=C=C(N)N,[NH2];0.000000e+00;0.000000e+00;1.117392e+09;0
R328;S203 + S625 -> S204 + S355;C2H4N2O + NO2 -> C2H3N2O + HNO2;O=C=C(N)N,[O]N=O:O=C=C(N)[NH],ON=O;1.447958e+07;6.134033e+05;6.899764e+07;1
R328*;S204 + S355 -> S203 + S625;C2H3N2O + HNO2 -> C2H4N2O + NO2;O=C=C(N)[NH],ON=O:O=C=C(N)N,[O]N=O;0.000000e+00;0.000000e+00;2.056109e+09;0
R329;S203 -> S389 + S430;C2H4N2O -> H2N + C2H2NO;O=C=C(N)N:[NH2],[NH]C=C=O;3.738318e+09;1.583676e+08;1.781371e+10;1
R329*;S389 + S430 -> S203;H2N + C2H2NO -> C2H4N2O;[NH2],[NH]C=C=O:O=C=C(N)N;0.000000e+00;0.000000e+00;2.867636e+09;0
R330;S204 + S461 -> S91;C2H3N2O + NO -> C2H3N3O2;O=C=C(N)[NH],[N]=O:NC(=N)C(=O)N=O;4.147383e+08;1.756970e+07;1.976298e+09;1
R330*;S91 -> S204 + S461;C2H3N3O2 -> C2H3N2O + NO;NC(=N)C(=O)N=O:O=C=C(N)[NH],[N]=O;0.000000e+00;0.000000e+00;6.241109e+11;0
R331;S208 + S477 -> S194 + S235;C2H3N4O3 + HO -> H2O + C2H2N4O3;O=N/C(=C(/N)\[NH])/N([O])[O],[OH]:O,O=NC(=C([NH])[NH])N([O])[O];7.122413e+09;1.080828e+09;2.279607e+10;2
R331*;S194 + S235 -> S208 + S477;H2O + C2H2N4O3 -> C2H3N4O3 + HO;O,O=NC(=C([NH])[NH])N([O])[O]:O=N/C(=C(/N)\[NH])/N([O])[O],[OH];0.000000e+00;0.000000e+00;1.389896e+08;0
R332;S208 + S477 -> S341;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(/N)\[NH])/N([O])[O],[OH]:ON/C(=C(/N([O])[O])\N=O)/N;3.561206e+09;1.508646e+08;1.696975e+10;1
R332*;S341 -> S208 + S477;C2H4N4O4 -> C2H3N4O3 + HO;ON/C(=C(/N([O])[O])\N=O)/N:O=N/C(=C(/N)\[NH])/N([O])[O],[OH];0.000000e+00;0.000000e+00;3.653332e+11;0
R333;S208 -> S92 + S625;C2H3N4O3 -> C2H3N3O + NO2;O=N/C(=C(/N)\[NH])/N([O])[O]:NC(=N)C1=NO1,[O]N=O;5.524862e+10;8.383993e+09;1.768293e+11;2
R333*;S92 + S625 -> S208;C2H3N3O + NO2 -> C2H3N4O3;NC(=N)C1=NO1,[O]N=O:O=N/C(=C(/N)\[NH])/N([O])[O];0.000000e+00;0.000000e+00;4.753865e+07;0
R334;S208 -> S239 + S389;C2H3N4O3 -> C2HN3O3 + H2N;O=N/C(=C(/N)\[NH])/N([O])[O]:O=NC(=C=N)N([O])[O],[NH2];2.762431e+10;1.170258e+09;1.316345e+11;1
R334*;S239 + S389 -> S208;C2HN3O3 + H2N -> C2H3N4O3;O=NC(=C=N)N([O])[O],[NH2]:O=N/C(=C(/N)\[NH])/N([O])[O];0.000000e+00;0.000000e+00;1.215899e+09;0
R335;S208 -> S552;C2H3N4O3 -> C2H3N4O3;O=N/C(=C(/N)\[NH])/N([O])[O]:[O]N([C@]1(O[N]1)C(=N)N)[O];2.762431e+10;1.170258e+09;1.316345e+11;1
R335*;S552 -> S208;C2H3N4O3 -> C2H3N4O3;[O]N([C@]1(O[N]1)C(=N)N)[O]:O=N/C(=C(/N)\[NH])/N([O])[O];0.000000e+00;0.000000e+00;1.302492e+12;0
R336;S209 + S310 -> S194 + S210 + S213;C2H2N3O4 + C2H4N4O4 -> H2O + C2HN3O4 + C2H3N4O3;O=N/C(=C(/O)\[NH])/N([O])[O],ON(/C(=C(\N)/[NH])/N([O])[O])[O]:O,O=N/C(=C(/O)\[N])/N([O])[O],O=N/C(=C(\N)/[NH])/N([O])[O];6.082828e+10;2.576889e+09;2.898570e+11;1
R336*;S194 + S210 + S213 -> S209 + S310;H2O + C2HN3O4 + C2H3N4O3 -> C2H2N3O4 + C2H4N4O4;O,O=N/C(=C(/O)\[N])/N([O])[O],O=N/C(=C(\N)/[NH])/N([O])[O]:O=N/C(=C(/O)\[NH])/N([O])[O],ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;2.536509e+09;0
R337;S210 -> S469;C2HN3O4 -> C2HN3O4;O=N/C(=C(/O)\[N])/N([O])[O]:[N]=[C][C@](N([O])[O])(N=O)O;9.615385e+10;4.073397e+09;4.581893e+11;1
R337*;S469 -> S210;C2HN3O4 -> C2HN3O4;[N]=[C][C@](N([O])[O])(N=O)O:O=N/C(=C(/O)\[N])/N([O])[O];0.000000e+00;0.000000e+00;1.274780e+11;0
R338;S211 + S477 -> S194 + S212;C2H3N4O3 + HO -> H2O + C2H2N4O3;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:O,O=N/C(=C(/[N])\N)/N([O])[O];1.482338e+09;2.249453e+08;4.744389e+09;2
R338*;S194 + S212 -> S211 + S477;H2O + C2H2N4O3 -> C2H3N4O3 + HO;O,O=N/C(=C(/[N])\N)/N([O])[O]:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];0.000000e+00;0.000000e+00;6.314200e+08;0
R339;S211 + S477 -> S194 + S235;C2H3N4O3 + HO -> H2O + C2H2N4O3;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:O,O=NC(=C([NH])[NH])N([O])[O];7.411692e+08;3.139840e+07;3.531796e+09;1
R339*;S194 + S235 -> S211 + S477;H2O + C2H2N4O3 -> C2H3N4O3 + HO;O,O=NC(=C([NH])[NH])N([O])[O]:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];0.000000e+00;0.000000e+00;1.389896e+08;0
R340;S211 + S477 -> S342;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:ON/C(=C(\N([O])[O])/N=O)/N;2.223508e+09;5.280837e+08;5.891033e+09;3
R340*;S342 -> S211 + S477;C2H4N4O4 -> C2H3N4O3 + HO;ON/C(=C(\N([O])[O])/N=O)/N:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];0.000000e+00;0.000000e+00;2.051871e+11;0
R341;S211 + S477 -> S363;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:ON[C]([C@]1([N]O1)N([O])[O])N;7.411692e+08;3.139840e+07;3.531796e+09;1
R341*;S363 -> S211 + S477;C2H4N4O4 -> C2H3N4O3 + HO;ON[C]([C@]1([N]O1)N([O])[O])N:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];0.000000e+00;0.000000e+00;1.497866e+13;0
R342;S211 + S495 -> S230 + S499;C2H3N4O3 + C2H4N4O4 -> C2H4N4O3 + C2H3N4O4;O=N/C(=C(/[NH])\N)/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:O=NC(=C(N)N)N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O];4.223357e+07;1.789155e+06;2.012501e+08;1
R342*;S230 + S499 -> S211 + S495;C2H4N4O3 + C2H3N4O4 -> C2H3N4O3 + C2H4N4O4;O=NC(=C(N)N)N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:O=N/C(=C(/[NH])\N)/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;6.037584e+09;0
R343;S211 -> S92 + S625;C2H3N4O3 -> C2H3N3O + NO2;O=N/C(=C(/[NH])\N)/N([O])[O]:NC(=N)C1=NO1,[O]N=O;3.357583e+10;1.315183e+10;6.861974e+10;6
R343*;S92 + S625 -> S211;C2H3N3O + NO2 -> C2H3N4O3;NC(=N)C1=NO1,[O]N=O:O=N/C(=C(/[NH])\N)/N([O])[O];1.586879e+07;6.722549e+05;7.561746e+07;1
R344;S211 -> S226 + S625;C2H3N4O3 -> C2H3N3O + NO2;O=N/C(=C(/[NH])\N)/N([O])[O]:O=N/[C]=C(/[NH])\N,[O]N=O;1.678791e+10;3.987134e+09;4.447843e+10;3
R344*;S226 + S625 -> S211;C2H3N3O + NO2 -> C2H3N4O3;O=N/[C]=C(/[NH])\N,[O]N=O:O=N/C(=C(/[NH])\N)/N([O])[O];0.000000e+00;0.000000e+00;2.255630e+08;0
R345;S212 + S477 -> S94 + S625;C2H2N4O3 + HO -> C2H3N3O2 + NO2;O=N/C(=C(/[N])\N)/N([O])[O],[OH]:NC(=NO)C1=NO1,[O]N=O;2.710171e+09;1.148119e+08;1.291442e+10;1
R345*;S94 + S625 -> S212 + S477;C2H3N3O2 + NO2 -> C2H2N4O3 + HO;NC(=NO)C1=NO1,[O]N=O:O=N/C(=C(/[N])\N)/N([O])[O],[OH];0.000000e+00;0.000000e+00;1.593666e+10;0
R346;S212 -> S126;C2H2N4O3 -> C2H2N4O3;O=N/C(=C(/[N])\N)/N([O])[O]:NN=C=C(N([O])[O])N=O;2.202643e+10;9.331131e+08;1.049597e+11;1
R346*;S126 -> S212;C2H2N4O3 -> C2H2N4O3;NN=C=C(N([O])[O])N=O:O=N/C(=C(/[N])\N)/N([O])[O];0.000000e+00;0.000000e+00;1.497866e+12;0
R347;S212 -> S227 + S625;C2H2N4O3 -> C2H2N3O + NO2;O=N/C(=C(/[N])\N)/N([O])[O]:O=N/[C]=C(/[N])\N,[O]N=O;2.202643e+10;9.331131e+08;1.049597e+11;1
R347*;S227 + S625 -> S212;C2H2N3O + NO2 -> C2H2N4O3;O=N/[C]=C(/[N])\N,[O]N=O:O=N/C(=C(/[N])\N)/N([O])[O];0.000000e+00;0.000000e+00;3.324175e+09;0
R348;S212 -> S554;C2H2N4O3 -> C2H2N4O3;O=N/C(=C(/[N])\N)/N([O])[O]:[O]N([C@]1(O[N]1)C(=[N])N)[O];2.202643e+10;9.331131e+08;1.049597e+11;1
R348*;S554 -> S212;C2H2N4O3 -> C2H2N4O3;[O]N([C@]1(O[N]1)C(=[N])N)[O]:O=N/C(=C(/[N])\N)/N([O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R349;S213 + S389 + S477 -> S5 + S343;C2H3N4O3 + H2N + HO -> H3N + C2H3N4O4;O=N/C(=C(\N)/[NH])/N([O])[O],[NH2],[OH]:N,ON/C(=C(\N([O])[O])/N=O)/[NH];5.234934e+07;2.217693e+06;2.494534e+08;1
R349*;S5 + S343 -> S213 + S389 + S477;H3N + C2H3N4O4 -> C2H3N4O3 + H2N + HO;N,ON/C(=C(\N([O])[O])/N=O)/[NH]:O=N/C(=C(\N)/[NH])/N([O])[O],[NH2],[OH];0.000000e+00;0.000000e+00;1.076390e+10;0
R350;S213 + S477 -> S194 + S235;C2H3N4O3 + HO -> H2O + C2H2N4O3;O=N/C(=C(\N)/[NH])/N([O])[O],[OH]:O,O=NC(=C([NH])[NH])N([O])[O];1.055103e+10;3.183668e+09;2.487462e+10;4
R350*;S194 + S235 -> S213 + S477;H2O + C2H2N4O3 -> C2H3N4O3 + HO;O,O=NC(=C([NH])[NH])N([O])[O]:O=N/C(=C(\N)/[NH])/N([O])[O],[OH];0.000000e+00;0.000000e+00;1.389896e+08;0
R351;S213 + S495 -> S230 + S499;C2H3N4O3 + C2H4N4O4 -> C2H4N4O3 + C2H3N4O4;O=N/C(=C(\N)/[NH])/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:O=NC(=C(N)N)N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O];1.310384e+08;5.551223e+06;6.244199e+08;1
R351*;S230 + S499 -> S213 + S495;C2H4N4O3 + C2H3N4O4 -> C2H3N4O3 + C2H4N4O4;O=NC(=C(N)N)N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:O=N/C(=C(\N)/[NH])/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;6.037584e+09;0
R352;S213 -> S92 + S625;C2H3N4O3 -> C2H3N3O + NO2;O=N/C(=C(\N)/[NH])/N([O])[O]:NC(=N)C1=NO1,[O]N=O;1.879699e+10;7.963033e+08;8.957083e+10;1
R352*;S92 + S625 -> S213;C2H3N3O + NO2 -> C2H3N4O3;NC(=N)C1=NO1,[O]N=O:O=N/C(=C(\N)/[NH])/N([O])[O];0.000000e+00;0.000000e+00;4.753865e+07;0
R353;S213 -> S221 + S625;C2H3N4O3 -> C2H3N3O + NO2;O=N/C(=C(\N)/[NH])/N([O])[O]:O=N/[C]=C(/N)\[NH],[O]N=O;3.759398e+10;5.704898e+09;1.203237e+11;2
R353*;S221 + S625 -> S213;C2H3N3O + NO2 -> C2H3N4O3;O=N/[C]=C(/N)\[NH],[O]N=O:O=N/C(=C(\N)/[NH])/N([O])[O];7.824132e+07;3.314563e+06;3.728331e+08;1
R354;S213 -> S239 + S389;C2H3N4O3 -> C2HN3O3 + H2N;O=N/C(=C(\N)/[NH])/N([O])[O]:O=NC(=C=N)N([O])[O],[NH2];1.879699e+10;7.963033e+08;8.957083e+10;1
R354*;S239 + S389 -> S213;C2HN3O3 + H2N -> C2H3N4O3;O=NC(=C=N)N([O])[O],[NH2]:O=N/C(=C(\N)/[NH])/N([O])[O];0.000000e+00;0.000000e+00;1.215899e+09;0
R355;S214 -> S224 + S625;C4H6N8O7 -> C4H6N7O5 + NO2;O=N/C(=C(\NN[C@H]([C](N([O])[O])N([O])[O])N)/[NH])/N([O])[O]:O=N/[C]=C(/NN[C@H]([C](N([O])[O])N([O])[O])N)\[NH],[O]N=O;8.333333e+11;3.530278e+10;3.970974e+12;1
R355*;S224 + S625 -> S214;C4H6N7O5 + NO2 -> C4H6N8O7;O=N/[C]=C(/NN[C@H]([C](N([O])[O])N([O])[O])N)\[NH],[O]N=O:O=N/C(=C(\NN[C@H]([C](N([O])[O])N([O])[O])N)/[NH])/N([O])[O];0.000000e+00;0.000000e+00;1.571455e+10;0
R356;S215 -> S233 + S477;C2H3N3O4 -> C2H2N3O3 + HO;O=N/C(=C(\O)/[NH])/N(O)[O]:O=NC(=C(O)[NH])N=O,[OH];4.545455e+11;1.925606e+10;2.165986e+12;1
R356*;S233 + S477 -> S215;C2H2N3O3 + HO -> C2H3N3O4;O=NC(=C(O)[NH])N=O,[OH]:O=N/C(=C(\O)/[NH])/N(O)[O];0.000000e+00;0.000000e+00;2.577186e+12;0
R357;S216 + S389 -> S5 + S556;C2H2N3O4 + H2N -> H3N + C2HN3O4;O=N/C(=C(\O)/[NH])/N([O])[O],[NH2]:N,[O]N([C@]1([N]O1)C(=N)[O])[O];3.709956e+08;1.571661e+07;1.767856e+09;1
R357*;S5 + S556 -> S216 + S389;H3N + C2HN3O4 -> C2H2N3O4 + H2N;N,[O]N([C@]1([N]O1)C(=N)[O])[O]:O=N/C(=C(\O)/[NH])/N([O])[O],[NH2];0.000000e+00;0.000000e+00;4.175995e+10;0
R358;S216 -> S555;C2H2N3O4 -> C2H2N3O4;O=N/C(=C(\O)/[NH])/N([O])[O]:[O]N([C@]1([N]O1)C(=N)O)[O];2.096436e+10;8.881202e+08;9.989871e+10;1
R358*;S555 -> S216;C2H2N3O4 -> C2H2N3O4;[O]N([C@]1([N]O1)C(=N)O)[O]:O=N/C(=C(\O)/[NH])/N([O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R359;S217 + S313 -> S230 + S502;C2H3N4O3 + C2H4N4O4 -> C2H4N4O3 + C2H3N4O4;O=N/C(=C(\[NH])/N)/N([O])[O],ON(/C(=C(\[NH])/N)/N([O])[O])[O]:O=NC(=C(N)N)N([O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];9.179878e+09;3.888902e+08;4.374366e+10;1
