# Timestep     No_Moles     No_Specs     H6C6N12O12	
124000        102          3	 90	 6	 6	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
125000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
126000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
127000        102          3	 90	 6	 6	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
128000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
129000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N24O24	
130000         99          4	 90	 4	 4	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
131000         99          3	 93	 3	 3	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
132000        100          4	 89	 1	 5	 5	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N24O24	
133000        100          4	 89	 5	 5	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
134000         99          4	 90	 1	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H12C12N23O22	NO2	H6C6N11O10	
135000         97          5	 90	 1	 1	 3	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
136000         99          4	 90	 1	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N24O24	
137000        100          4	 89	 5	 5	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
138000         99          4	 90	 1	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
139000         98          4	 88	 2	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
140000         99          4	 90	 1	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
141000        100          4	 89	 1	 5	 5	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	
142000         98          4	 88	 2	 4	 4	
